id_game,name,n_genres,n_platforms,n_tags,release_year,success_score
13566,Into the Breach,3,4,9,2018.0,0.8224
579507,Death's Door,3,6,21,2021.0,0.8222
1314,BioShock: The Collection,2,4,6,2016.0,0.8221
27,Pyre,5,4,19,2017.0,0.822
4356,LittleBigPlanet 2,2,1,2,2011.0,0.8216
17875,Guacamelee! Super Turbo Championship Edition,3,6,22,2014.0,0.8216
58133,Spyro Reignited Trilogy,2,4,16,2018.0,0.8216
36,TEKKEN 7,3,3,24,2015.0,0.8214
13247,Human: Fall Flat,3,8,21,2016.0,0.8214
2390,Plague Inc: Evolved,4,6,26,2015.0,0.8211
4700,Dante's Inferno,2,3,8,2010.0,0.821
2597,LEGO The Lord of the Rings,2,9,19,2012.0,0.821
27036,Super Mario Galaxy 2,1,2,9,2010.0,0.8205
793647,Star Wars Jedi: Survivor,2,3,21,2023.0,0.8205
246478,Fire Emblem: Three Houses,2,1,2,2019.0,0.8204
52384,The Messenger,5,4,3,2018.0,0.8204
2728,Tom Clancy’s The Division,3,3,17,2016.0,0.8202
2139,Hyper Light Drifter,4,7,25,2016.0,0.8202
38067,StarCraft II: Wings of Liberty,1,2,0,2010.0,0.8201
2873,The Witness,3,6,24,2016.0,0.8201
27969,The Legend of Zelda: Ocarina of Time 3D,3,1,3,2011.0,0.8198
17126,Torchlight II,2,6,25,2012.0,0.8198
46889,Monster Hunter: World,3,3,27,2018.0,0.8195
2848,Gravity Rush Remastered,1,1,1,2016.0,0.8195
10547,Yoku's Island Express,2,4,4,2018.0,0.8195
9600,The Forest,3,2,19,2018.0,0.8194
10449,Darksiders II Deathinitive Edition,2,4,22,2015.0,0.8192
59199,Divinity: Original Sin 2 - Definitive Edition,1,6,8,2018.0,0.8192
7241,Botanicula,5,5,15,2012.0,0.8191
327260,Twelve Minutes,3,6,5,2021.0,0.8189
58829,Super Smash Bros. Ultimate,1,1,8,2018.0,0.8187
2288,Zero Escape: Zero Time Dilemma,1,5,20,2016.0,0.8185
23479,Observеr,4,6,29,2017.0,0.8184
4241,LEGO Harry Potter: Years 5-7,1,10,14,2011.0,0.8175
1009,Batman: Return to Arkham,2,2,9,2016.0,0.8175
11264,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3 Full Burst,3,5,26,2013.0,0.8174
11971,Space Rangers HD: A War Apart,4,1,20,2013.0,0.8173
952,Shadowrun Returns,3,5,18,2013.0,0.8173
817974,Wallpaper Engine,1,2,14,2016.0,0.8172
484842,Milk inside a bag of milk inside a bag of milk,2,3,20,2020.0,0.8172
2434,VVVVVV,7,9,16,2010.0,0.8171
3892,Sniper Elite V2,2,4,22,2012.0,0.8169
4234,Devil May Cry HD Collection,2,5,21,2012.0,0.8169
1430,The Final Station,3,6,24,2016.0,0.8167
58827,Overcooked! 2,3,6,15,2018.0,0.8165
57896,Mark of the Ninja: Remastered,3,4,9,2018.0,0.8165
2767,Far Cry Primal,2,3,19,2016.0,0.8164
452635,Kena: Bridge of Spirits,5,4,32,2021.0,0.8162
366850,Ghostrunner,1,6,8,2020.0,0.8159
42776,Never Alone,3,8,23,2014.0,0.8158
6773,Sunset Overdrive,3,2,19,2014.0,0.8154
19908,LEGO Batman 2 DC Super Heroes,2,12,15,2012.0,0.8154
7477,Rusty Lake Roots,3,4,8,2016.0,0.8153
502241,Neighbours back From Hell,5,4,20,2020.0,0.8153
51431,The Room 4: Old Sins,2,3,13,2018.0,0.8152
330615,"Pokémon Black, White",2,1,5,2011.0,0.8145
236697,Luigi's Mansion 3,2,1,2,2019.0,0.8143
1452,Phoenix Wright: Ace Attorney Trilogy,2,6,11,2013.0,0.8143
28152,STAR WARS Battlefront II,3,3,21,2017.0,0.8143
18272,Magicka,2,2,21,2011.0,0.8139
4385,Need for Speed: The Run,2,5,0,2011.0,0.8133
13268,Amnesia: A Machine for Pigs,3,3,19,2013.0,0.8131
2354,Mirror's Edge Catalyst,3,3,28,2016.0,0.813
10065,Cities: Skylines,2,6,22,2015.0,0.813
274767,Far Cry New Dawn,4,3,19,2019.0,0.8129
12760,"Warhammer 40,000: Dawn of War II Chaos Rising",2,3,21,2010.0,0.8127
58834,Guacamelee! 2,5,4,25,2018.0,0.8126
614964,Death Stranding Director's Cut,2,4,22,2021.0,0.8125
9744,RiME,2,4,15,2017.0,0.8123
650605,Cult of the Lamb,4,7,21,2022.0,0.8122
3017,Just Cause 3,2,3,21,2015.0,0.8121
17998,Antichamber,2,3,17,2013.0,0.812
11052,Titan Quest Anniversary Edition,2,1,25,2016.0,0.8118
27312,"Pokémon X, Y",2,1,3,2013.0,0.8117
10081,Detention,3,7,20,2017.0,0.8116
667350,Deltarune (itch),2,4,7,2018.0,0.8114
4962,Shank,4,5,13,2010.0,0.8109
401808,Half-Life 2: Update,1,1,0,2015.0,0.8107
244722,Thronebreaker: The Witcher Tales,3,5,11,2018.0,0.8106
3939,PAYDAY 2,2,3,20,2013.0,0.8104
3332,FINAL FANTASY X/X-2 HD Remaster,1,6,22,2013.0,0.8103
437059,Assassin's Creed Valhalla,3,5,23,2020.0,0.8103
327239,The Legend of Zelda: Tears of the Kingdom,2,1,7,2023.0,0.8096
16343,A Story About My Uncle,5,3,20,2014.0,0.8095
5636,Rage,2,4,19,2011.0,0.8095
50576,Atomic Heart,3,5,7,2023.0,0.8095
17676,Doom 3: BFG Edition,2,5,22,2012.0,0.8094
23973,"Pokémon Alpha Sapphire, Omega Ruby",1,1,1,2014.0,0.809
2639,Day of the Tentacle Remastered,2,7,17,2016.0,0.8085
842402,Dredge,2,6,21,2023.0,0.8083
839,Assassin’s Creed The Ezio Collection,1,3,7,2016.0,0.8077
14123,The Hex,1,3,5,2018.0,0.8074
50677,Superhot: Mind Control Delete,2,5,3,2020.0,0.8073
38945,StarCraft II: Heart of the Swarm,1,2,0,2013.0,0.8071
4477,Kane & Lynch 2: Dog Days,2,3,19,2010.0,0.8068
10090,Beholder,4,8,19,2016.0,0.8067
60634,Cube Escape: Paradox,3,4,7,2018.0,0.8067
302836,AI: The Somnium Files,1,4,18,2019.0,0.8065
10039,Tyranny,1,3,21,2016.0,0.8064
579524,Before Your Eyes,2,2,21,2021.0,0.8061
490,The Turing Test,1,4,14,2016.0,0.806
41115,Deus Ex: Human Revolution - The Missing Link,3,3,0,2011.0,0.806
244700,OMORI,3,4,4,2020.0,0.8059
13434,The Cat Lady,2,2,20,2012.0,0.8057
15167,HuniePop,5,3,18,2015.0,0.8057
530269,Road 96,3,6,26,2021.0,0.8056
22938,Shadow Warrior (2013),2,6,32,2013.0,0.8049
3450,Saints Row: Gat Out of Hell,2,6,26,2015.0,0.8047
12729,LEGO Star Wars III - The Clone Wars,4,9,16,2011.0,0.8045
3364,Shovel Knight: Treasure Trove,3,10,5,2014.0,0.8042
32,Destiny 2,2,6,43,2017.0,0.804
69,KINGDOM HEARTS HD 1.5 +2.5 ReMIX,2,3,4,2017.0,0.8038
4032,Dragon's Dogma: Dark Arisen,3,6,30,2013.0,0.8038
548148,Yakuza 3 Remastered,2,3,17,2021.0,0.8038
558980,Neon White,4,4,19,2022.0,0.8037
39277,Aliens vs. Predator,2,4,21,2010.0,0.8035
464,Baldur's Gate: Enhanced Edition,2,8,24,2012.0,0.8034
387345,Yakuza 4 Remastered,1,3,25,2019.0,0.8034
27102,Super Mario 3D Land,1,1,2,2011.0,0.8033
622492,Forza Horizon 5,2,4,26,2021.0,0.8032
272448,Pikuniku,5,5,12,2019.0,0.8031
4519,Trine 2,3,3,3,2011.0,0.8029
914789,Hi-Fi Rush,2,3,18,2023.0,0.8024
304953,Assassin's Creed III: Remastered,2,4,18,2019.0,0.8023
295021,Orwell: Keeping an Eye On You,4,5,20,2016.0,0.8023
2239,Furi,2,4,20,2016.0,0.8023
586199,FINAL FANTASY VII REMAKE INTERGRADE,3,2,31,2021.0,0.802
282825,Pokémon Sword and Shield,2,1,3,2019.0,0.8019
61206,Yuppie Psycho,3,5,17,2019.0,0.8019
12850,Cave Story+,4,7,37,2010.0,0.8018
1169,Mafia III,2,4,21,2016.0,0.8017
27975,The Legend of Zelda: The Wind Waker HD,1,1,2,2013.0,0.8017
58084,DRAGON QUEST XI: Echoes of an Elusive Age,1,5,13,2017.0,0.8015
868086,Silent Hill 2,2,2,12,2024.0,0.8012
122,This is the Police,4,8,22,2016.0,0.801
3766,Thief,2,6,22,2014.0,0.8009
10767,Shadow Tactics: Blades of the Shogun,2,5,35,2016.0,0.8007
362941,The Walking Dead: The Telltale Definitive Series,1,3,25,2019.0,0.8007
40035,Naruto Shippuden: Ultimate Ninja Storm 2,4,6,8,2010.0,0.8006
16024,Higurashi When They Cry Hou - Ch.1 Onikakushi,1,4,17,2010.0,0.8006
58494,Battlefield V,4,3,23,2018.0,0.8004
3729,LEGO The Hobbit,3,9,18,2014.0,0.8004
9980,Emily is Away Too,5,3,16,2017.0,0.8004
12092,Age of Empires III: Complete Collection,2,1,18,2012.0,0.8003
5529,Castlevania: Lords of Shadow,2,4,1,2010.0,0.8002
622495,Metroid Dread,3,1,0,2021.0,0.8002
484828,There Is No Game: Wrong Dimension,4,5,27,2020.0,0.8002
43078,Portal Stories: Mel,1,3,6,2015.0,0.8
424978,Signalis,3,5,11,2022.0,0.7999
2588,Evoland,4,5,20,2013.0,0.7998
9904,Age of Empires II HD,1,1,26,2013.0,0.7997
50351,Rusty Lake Paradise,3,4,6,2018.0,0.7993
3325,Octodad: Dadliest Catch,5,10,31,2014.0,0.7992
282834,Inmost,3,4,7,2019.0,0.7992
411611,Yakuza 5 Remastered,1,3,24,2020.0,0.7991
563419,The Life and Suffering of Sir Brante,5,4,21,2021.0,0.7991
257252,Trine 4: The Nightmare Prince,4,4,10,2019.0,0.7987
263590,Risk of Rain 2,3,4,14,2020.0,0.7985
19584,Risen 2: Dark Waters,2,3,19,2012.0,0.7984
881,Forza Horizon 3,2,2,5,2016.0,0.7984
42303,BioShock Infinite: Burial at Sea - Episode Two,2,4,0,2014.0,0.7983
45745,FINAL FANTASY XV WINDOWS EDITION,1,1,18,2018.0,0.7982
22344,Old Man's Journey,5,7,10,2017.0,0.7982
287342,Subnautica: Below Zero,2,7,14,2021.0,0.7982
487916,Super Mario 3D World + Bowser’s Fury,2,1,4,2021.0,0.798
29180,Ni no Kuni II: Revenant Kingdom,2,5,10,2018.0,0.798
12019,BattleBlock Theater,5,5,26,2013.0,0.798
6937,Samorost 3,5,4,15,2016.0,0.7979
58831,Call of Cthulhu,3,4,13,2018.0,0.7979
137,Mass Effect: Andromeda,2,3,6,2017.0,0.7978
10234,Jazzpunk,4,4,17,2014.0,0.7978
14989,Alpha Protocol,3,3,14,2010.0,0.7977
27974,Super Mario 3D World,2,2,2,2013.0,0.7975
408286,13 Sentinels: Aegis Rim,3,3,0,2019.0,0.7975
12761,"Warhammer 40,000: Dawn of War II: Retribution",2,3,27,2011.0,0.7974
28534,ASURA'S WRATH,2,2,2,2012.0,0.7973
15714,Deponia: The Complete Journey,2,4,15,2014.0,0.7973
12965,LISA,3,3,23,2014.0,0.7972
39759,Killzone 3,2,1,2,2011.0,0.7969
13843,Dreamfall Chapters,3,5,21,2014.0,0.7967
15829,Pillars of Eternity,1,5,21,2015.0,0.7966
20980,The Expendabros,3,2,18,2014.0,0.7966
29218,Minit,3,7,4,2018.0,0.7964
892,Dust: An Elysian Tail,4,7,22,2012.0,0.7964
3759,Castlevania: Lords of Shadow 2,2,4,20,2014.0,0.7962
58758,Dying Light 2 Stay Human,3,6,28,2022.0,0.7962
349439,The Henry Stickmin Collection,4,2,13,2020.0,0.7962
654591,Alan Wake Remastered,2,6,0,2021.0,0.7962
380786,Pilgrims,3,4,11,2019.0,0.7961
510043,Impostor Factory,5,3,23,2021.0,0.7959
263537,Samsara Room,3,4,15,2020.0,0.7957
28637,Forza Horizon,2,1,4,2012.0,0.7956
43422,Fallout: New Vegas - Ultimate Edition,3,3,8,2012.0,0.7955
472,Kingdom Hearts HD 2.8 Final Chapter Prologue,3,3,20,2017.0,0.7953
58751,Halo Infinite,3,3,37,2021.0,0.7952
27968,Fire Emblem Awakening,2,1,2,2012.0,0.7947
494382,Final Fantasy XVI,2,2,28,2023.0,0.7945
10926,Factorio,4,4,25,2020.0,0.7944
1257,Virginia,4,4,18,2016.0,0.7943
486,Tales of Berseria,2,3,23,2016.0,0.7937
452648,Demon's Souls (2020),2,1,2,2020.0,0.7936
283985,Resident Evil 2 (1-Shot Demo),1,3,10,2019.0,0.7934
471031,As Dusk Falls,1,2,11,2022.0,0.7933
251596,Observation,2,3,2,2019.0,0.7931
616686,Doki Doki Literature Club Plus!,3,7,25,2021.0,0.7931
42302,BioShock Infinite: Burial at Sea - Episode One,2,4,0,2013.0,0.793
16003,Baldur's Gate II: Enhanced Edition,2,7,34,2013.0,0.793
557,Kingdom Rush,3,6,13,2011.0,0.7928
622,XCOM: Enemy Within,3,7,4,2013.0,0.7927
8062,Hexcells,4,4,9,2014.0,0.7925
960912,Mass Effect 2 (2010) Edition,1,1,19,2010.0,0.7923
23587,Sonic Mania,4,4,23,2017.0,0.7922
47359,Chuchel,4,3,9,2018.0,0.7921
3635,Rogue Legacy,4,7,21,2013.0,0.7921
391399,Tell Me Why,1,2,23,2020.0,0.7921
29236,Tunic,3,7,3,2022.0,0.792
3651,Sniper Elite 3,3,6,21,2014.0,0.7919
244741,Katamari Damacy REROLL,3,4,5,2018.0,0.7919
382,Sniper Elite 4,3,6,22,2017.0,0.7917
5877,Back to the Future: The Game,3,7,11,2010.0,0.7915
28628,Gears of War: Judgment,1,1,2,2013.0,0.7914
23741,Monument Valley 2,3,3,5,2017.0,0.7914
4031,Dead Island Riptide,3,3,8,2013.0,0.7913
1789,The Swapper,5,8,19,2013.0,0.7906
52330,The Council,3,3,16,2018.0,0.7905
2592,DuckTales: Remastered,2,7,17,2013.0,0.7904
700,Lara Croft GO,2,7,8,2015.0,0.7902
249954,Carrion,3,6,5,2020.0,0.7901
17703,Castlevania: Lords of Shadow – Ultimate Edition,2,1,21,2013.0,0.79
2944,Trine 3: The Artifacts of Power,3,5,24,2015.0,0.7897
3400,Battlefield Hardline,2,5,19,2015.0,0.7893
42187,The Sims 4,3,5,25,2014.0,0.7892
4348,Gravity Rush,2,1,1,2012.0,0.7892
4471,LEGO Pirates of the Caribbean: The Video Game,2,8,14,2011.0,0.789
49874,Pillars of Eternity II: Deadfire,1,6,6,2018.0,0.7889
44265,Cat Quest,4,6,11,2017.0,0.7889
2866,LEGO Marvel's Avengers,2,10,18,2016.0,0.7887
630676,Judgment,2,4,23,2018.0,0.7887
28110,Vampyr,3,4,14,2018.0,0.7885
331454,"Pokémon Black 2, White 2",2,1,3,2012.0,0.7882
244694,Catherine: Full Body,4,3,17,2019.0,0.7881
9465,Grim Dawn,3,3,23,2016.0,0.7881
966349,We Were Here Expeditions: The FriendShip,3,2,21,2023.0,0.788
43737,Dark Souls III: Ashes of Ariandel,2,3,0,2016.0,0.7878
19655,Guacamelee! Gold Edition,3,3,23,2013.0,0.7877
10898,Stories Untold,3,4,12,2017.0,0.7875
14211,Children of Morta,4,6,15,2019.0,0.7875
3480,Yakuza 4,1,2,5,2010.0,0.7874
1559,Sonic CD,2,7,15,2011.0,0.7874
356714,Among Us,3,7,15,2018.0,0.7874
314402,missed messages.,4,3,9,2019.0,0.7874
4167,Mass Effect Trilogy,3,2,3,2012.0,0.7873
47326,OKAMI HD,2,5,4,2017.0,0.7873
12470,Age of Mythology: Extended Edition,2,1,24,2014.0,0.7871
17543,The LEGO Movie - Videogame,3,10,21,2014.0,0.7869
11385,Refunct,3,6,18,2015.0,0.7869
529698,The Callisto Protocol,2,5,22,2022.0,0.7866
4882,Lara Croft and the Guardian of Light,2,5,22,2010.0,0.7863
22508,Overwatch,4,4,12,2016.0,0.7862
58862,P.T.,1,1,9,2014.0,0.7862
13172,The Gardens Between,3,7,3,2018.0,0.7861
385406,Dark Souls III: The Ringed City,2,3,2,2017.0,0.7859
236694,Remnant: From the Ashes,3,4,10,2019.0,0.7859
58818,Tetris Effect,1,2,7,2018.0,0.7856
440083,Call of the Sea,4,5,18,2020.0,0.7855
5550,Driver San Francisco,3,4,8,2011.0,0.7854
3533,The Unfinished Swan,3,5,19,2012.0,0.7853
12323,Shadowrun: Hong Kong - Extended Edition,4,3,17,2015.0,0.7849
598872,Shadow Tactics: Blades of the Shogun - Aiko's Choice,1,1,0,2021.0,0.7849
14200,Sally Face,3,8,26,2016.0,0.7848
1581,The Silent Age,3,5,13,2012.0,0.7846
23748,"Pokémon Sun, Moon",2,1,3,2016.0,0.7846
3993,FINAL FANTASY XIII-2,1,4,22,2011.0,0.7845
398401,Senua's Saga: Hellblade II,1,2,0,2024.0,0.7844
473489,The Vanishing of Ethan Carter Redux,2,1,0,2015.0,0.7841
42230,Titanfall,2,3,21,2014.0,0.784
3513,LEGO Batman 3: Beyond Gotham,3,10,23,2014.0,0.7839
326221,Röki,2,6,6,2020.0,0.7836
730,Year Walk,3,4,11,2013.0,0.7835
59346,Desperados III,2,4,17,2020.0,0.7835
161,Momodora: Reverie Under the Moonlight,4,4,23,2016.0,0.7835
28633,Forza Horizon 2,2,2,5,2014.0,0.7834
16999,DUSK,2,2,11,2018.0,0.7831
9545,Shadow Warrior 2,3,3,24,2016.0,0.783
5621,NIER,2,2,14,2010.0,0.7829
801032,High on Life,3,4,20,2022.0,0.7829
574766,We Were Here Forever,4,3,21,2022.0,0.7826
20960,The Plan,2,3,17,2014.0,0.7826
421698,Animal Crossing: New Horizons,1,1,3,2020.0,0.7825
702341,Milk outside a bag of milk outside a bag of milk,2,2,20,2021.0,0.7824
18541,Hexcells Infinite,3,3,6,2014.0,0.7824
26824,The Legend of Zelda: Skyward Sword,1,3,1,2011.0,0.7823
11498,The Legend of Heroes: Trails in the Sky SC,1,2,24,2015.0,0.7821
3767,Assassin's Creed Freedom Cry,2,6,20,2014.0,0.7818
254562,"The Haunted Island, a Frog Detective Game",2,2,7,2018.0,0.7818
42039,Dishonored: The Brigmore Witches,1,3,0,2013.0,0.7817
3548,Nidhogg,3,4,21,2014.0,0.7817
10088,Owlboy,4,5,25,2016.0,0.7814
366892,Erica,3,4,20,2019.0,0.7814
801623,Cocoon,3,5,13,2023.0,0.7814
7407,Saints Row IV: Re-Elected,2,4,1,2013.0,0.7813
58920,"999: Nine Hours, Nine Persons, Nine Doors",2,4,1,2010.0,0.7812
375199,Assemble with Care,2,3,14,2019.0,0.781
43753,Xenoblade Chronicles 2,1,1,5,2017.0,0.7808
326244,Tales of Arise,2,5,28,2021.0,0.7807
349557,Frog Detective 2: The Case of the Invisible Wizard,2,2,8,2019.0,0.7806
15121,Higurashi When They Cry Hou - Ch.2 Watanagashi,1,3,15,2015.0,0.7806
1165,SteamWorld Heist,6,9,17,2015.0,0.7806
3090,Need for Speed,2,3,18,2015.0,0.7805
17357,Orcs Must Die!,3,2,19,2011.0,0.7805
9845,Total War: WARHAMMER,2,3,22,2016.0,0.7803
5598,NARUTO SHIPPUDEN: Ultimate Ninja STORM 3,2,3,0,2013.0,0.7802
18540,Hexcells Plus,3,3,7,2014.0,0.7802
2536,Axiom Verge,4,8,18,2015.0,0.7799
44931,Do Not Feed the Monkeys,5,8,5,2018.0,0.7799
9609,Euro Truck Simulator 2,2,3,21,2012.0,0.7798
791636,Call of Duty: Modern Warfare II,2,5,28,2022.0,0.7798
505839,Cube Escape Collection,3,4,14,2020.0,0.7797
41498,Need for Speed: Most Wanted - A Criterion Game,2,7,13,2012.0,0.7797
17356,Orcs Must Die! 2,3,1,23,2012.0,0.7797
15079,Blackwell Convergence,2,3,14,2012.0,0.7794
275606,The Artful Escape,4,6,15,2021.0,0.7794
440081,The Medium,2,4,16,2021.0,0.7793
10537,RUINER,2,6,4,2017.0,0.7792
42437,Outlast: Whistleblower,1,4,0,2014.0,0.779
10579,Planescape: Torment: Enhanced Edition,3,8,16,2017.0,0.7788
17087,The Tiny Bang Story,5,6,10,2011.0,0.7787
45969,Warhammer: Vermintide 2,2,3,6,2018.0,0.7785
2548,Shantae and the Pirate's Curse,5,6,18,2014.0,0.7785
4747,Split/Second,3,4,6,2010.0,0.7782
41776,Dishonored: The Knife of Dunwall,1,3,0,2013.0,0.7782
13868,Stronghold HD,1,2,20,2012.0,0.7782
22597,Darksiders III,3,4,17,2018.0,0.7781
8488,Tom Clancy's Rainbow Six Siege,2,5,16,2015.0,0.7778
17010,Kentucky Route Zero,2,6,16,2020.0,0.7777
27230,Castlevania: Lords of Shadow - Mirror of Fate,3,5,14,2013.0,0.7776
10040,Stellaris,2,3,21,2016.0,0.7771
20836,Blackwell Deception,2,1,14,2011.0,0.7771
2123,Among the Sleep,2,6,18,2014.0,0.7768
58766,Kingdom: Two Crowns,5,7,23,2018.0,0.7767
2977,Yakuza 5,2,2,8,2012.0,0.7766
517384,Turnip Boy Commits Tax Evasion,4,5,34,2021.0,0.7766
10560,Total War: SHOGUN 2,1,3,24,2011.0,0.7763
23768,The Legend of Zelda: Majora's Mask 3D,1,1,2,2015.0,0.7761
58325,Beat Saber,2,3,7,2019.0,0.7761
42045,Mass Effect 3: Citadel,3,3,0,2013.0,0.776
2559,Stories: The Path of Destinies,4,3,16,2016.0,0.776
605674,Lies Of P,2,6,14,2023.0,0.7758
975393,Indiana Jones and the Great Circle,3,3,22,2024.0,0.7758
4473,Shank 2,4,5,13,2012.0,0.7757
3223,Everybody's Gone to the Rapture,3,2,16,2015.0,0.7757
463723,Far Cry 6,3,5,31,2021.0,0.7752
17090,DLC Quest,1,3,18,2013.0,0.7749
1935,LEGO Star Wars: The Force Awakens,3,11,21,2016.0,0.7747
327232,Final Fantasy VIII Remastered,2,5,15,2019.0,0.7747
292843,Astral Chain,2,1,2,2019.0,0.7747
378575,Metro Exodus: Sam's Story,2,3,1,2020.0,0.7746
27976,Mario Kart 8,1,1,11,2014.0,0.7746
38946,StarСraft II: Legacy of the Void,1,2,0,2015.0,0.7746
966,Sonic & All-Stars Racing Transformed,3,9,21,2012.0,0.7745
14491,Downfall,4,1,22,2016.0,0.7745
17620,Heroes of Might & Magic III - HD Edition,1,2,19,2015.0,0.7741
12032,King's Bounty: Crossworlds,2,1,10,2010.0,0.774
881441,The Past Within,3,4,26,2022.0,0.7739
23702,Need for Speed Payback,2,3,19,2017.0,0.7738
9736,Slime Rancher,4,6,23,2016.0,0.7736
3848,Killzone Shadow Fall,1,1,2,2013.0,0.7736
40432,Resistance 3,2,1,2,2011.0,0.7735
3727,FINAL FANTASY XIV: A Realm Reborn,2,5,21,2013.0,0.7734
40646,Back to the Future: The Game - Episode 3. Citizen Brown,1,3,0,2011.0,0.7732
5699,Transformers: War for Cybertron,2,5,14,2010.0,0.7732
801567,Pentiment,2,6,20,2022.0,0.7732
428012,There Is No Game: Jam Edition 2015,3,2,7,2020.0,0.7731
33,Final Fantasy XII: The Zodiac Age,1,4,13,2017.0,0.773
12569,Starbound,4,3,24,2016.0,0.773
3830,Tearaway,2,1,2,2013.0,0.773
40645,Back to the Future: The Game - Episode 2. Get Tannen,1,3,0,2011.0,0.7728
46301,Raft,1,1,7,2022.0,0.7723
295020,Wasteland 3,2,5,18,2020.0,0.7723
326236,Spiritfarer,3,6,5,2020.0,0.7722
3294,LEGO Jurassic World,4,12,20,2015.0,0.7722
1244,Darkest Dungeon,3,7,26,2016.0,0.772
1322,Dead Rising 2,1,5,23,2010.0,0.7719
378573,Metro Exodus: The Two Colonels,2,3,2,2019.0,0.7719
809,Skate 3,2,3,9,2010.0,0.7715
18844,Back to the Future: The Game - Episode 4. Double Visions,1,3,0,2011.0,0.7715
326292,Fall Guys: Ultimate Knockout,5,5,4,2020.0,0.7714
2556,Risk of Rain,3,7,24,2013.0,0.7713
12130,RimWorld,3,3,19,2016.0,0.7711
1236,Thimbleweed Park,3,8,21,2017.0,0.771
528768,Persona 5 Strikers,3,3,26,2020.0,0.771
427519,Amnesia: Rebirth,3,4,9,2020.0,0.7707
21515,Blackwell Epiphany,2,3,13,2014.0,0.7707
20850,Blackwell Unbound,3,5,14,2012.0,0.7705
1108,Manual Samuel,2,6,14,2016.0,0.7703
5596,Kingdom Hearts Birth by Sleep,2,3,0,2010.0,0.7699
3315,Magicka 2,3,4,23,2015.0,0.7699
17659,The Testament of Sherlock Holmes,2,3,12,2012.0,0.7698
60817,Forager,6,5,18,2016.0,0.7698
1099,Batman: Arkham VR,3,2,6,2016.0,0.7698
669363,Dagon: by H. P. Lovecraft,2,1,21,2021.0,0.7698
5610,Lollipop Chainsaw,2,2,8,2012.0,0.7696
2574,Enter the Gungeon,3,6,24,2016.0,0.7695
2666,Mini Metro,4,7,21,2015.0,0.7694
4052,Guacamelee!,2,2,6,2013.0,0.7693
564757,Sifu,2,6,22,2022.0,0.7693
1073,Keep Talking and Nobody Explodes,3,6,23,2015.0,0.7691
51321,Concrete Genie,2,1,7,2019.0,0.7691
1379,The Legend of Heroes: Trails of Cold Steel II,1,4,14,2014.0,0.7691
16725,Moirai,1,3,16,2016.0,0.769
40648,Back to the Future: The Game - Episode 5. OUTATIME,1,3,0,2011.0,0.7688
2137,Gemini Rue,3,5,17,2011.0,0.7687
4128,Ni no Kuni: Wrath of the White Witch,1,2,2,2011.0,0.7684
50919,Marie's Room,3,1,4,2018.0,0.7684
481913,Black Myth: Wukong,3,3,0,2024.0,0.7681
452639,Returnal,2,2,23,2021.0,0.7677
4483,Duke Nukem Forever,2,5,22,2011.0,0.7674
4523,Red Faction: Armageddon,2,3,19,2011.0,0.7674
10125,Tom Clancy's Ghost Recon Wildlands,3,3,19,2017.0,0.7673
482920,TOEM,3,4,19,2021.0,0.7672
17489,Higurashi When They Cry Hou - Ch.4 Himatsubushi,3,3,10,2016.0,0.7669
559,Fallout Shelter,2,6,22,2015.0,0.7669
45342,Orwell: Ignorance is Strength,3,3,2,2018.0,0.7667
58754,Tom Clancy’s The Division 2,4,4,16,2019.0,0.7667
471019,Alba: A Wildlife Adventure,2,6,10,2020.0,0.7667
600924,Lost Judgment,2,5,23,2021.0,0.7664
4111,Lord of the Rings: War in the North,2,3,20,2011.0,0.7663
17808,Thirty Flights of Loving,3,2,12,2012.0,0.7659
54,Punch Club,6,9,17,2016.0,0.7656
16252,The Dark Eye: Chains of Satinav,2,7,9,2012.0,0.7655
17650,Painkiller Hell & Damnation,2,5,25,2012.0,0.7655
45381,Mirror,4,3,14,2017.0,0.7655
3183,Broken Sword 5 - The Serpent's Curse,2,6,15,2013.0,0.7655
11350,The Whispered World Special Edition,4,4,10,2014.0,0.7654
1854,Costume Quest,5,7,22,2010.0,0.7654
495,Gravity Rush 2,1,1,3,2017.0,0.7652
24182,The Legend of Zelda: Twilight Princess HD,2,1,2,2016.0,0.7651
388313,Control: The Foundation,3,3,0,2020.0,0.7651
2096,TRANSFORMERS: Fall of Cybertron,2,5,22,2012.0,0.7649
17470,"Please, Don’t Touch Anything",4,8,14,2015.0,0.7649
494379,The Invincible,3,3,31,2023.0,0.7648
244879,Castlevania Requiem: Symphony of the Night & Rondo of Blood,1,1,7,2018.0,0.7647
367112,The White Door,3,4,3,2020.0,0.7646
59352,ACE COMBAT 7: SKIES UNKNOWN,4,3,20,2019.0,0.7646
20761,Plug & Play,4,5,11,2015.0,0.7644
430464,Bright Memory: Infinite,2,5,11,2021.0,0.7643
10302,Dead Island Definitive Edition,1,4,21,2016.0,0.7642
9475,Don't Starve,1,8,21,2013.0,0.7642
23659,Last Day of June,2,3,19,2017.0,0.7641
9896,Marvel's Guardians of the Galaxy: The Telltale Series,1,6,26,2017.0,0.764
11364,Ape Out,2,2,8,2019.0,0.7638
1120,Rise of the Tomb Raider: 20 Year Celebration,2,4,7,2016.0,0.7638
27978,Donkey Kong Country: Tropical Freeze,1,2,6,2014.0,0.7637
