n_genres,n_platforms,n_tags,release_year,is_top_genre_1,is_top_genre_2,is_top_genre_3,is_top_genre_4,is_top_genre_5,is_top_platform_1,is_top_platform_2,is_top_platform_3,is_top_platform_4,is_top_platform_5,is_top_tag_1,is_top_tag_2,is_top_tag_3,is_top_tag_4,is_top_tag_5,is_optimal_duration,playtime,success_category,name
2,1,8,2017.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Dead Ringer: Fear Yourself LITE
2,2,25,2017.0,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,0,11,high_success,Horizon Zero Dawn
2,2,10,2017.0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,low_success,Dead Ringer: Fear Yourself
1,1,4,2017.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Pudi - A Color Matching Game
1,1,11,2017.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,low_success,STRANGER OF SWORD CITY REVISITED
3,2,10,2017.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,low_success,PixelTerra
4,5,17,2017.0,1,0,1,0,1,1,1,0,1,1,1,1,0,1,0,0,3,high_success,Torment: Tides of Numenera
2,1,13,2016.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Lil Big Invasion: Dungeon Buzz
2,3,6,2016.0,1,1,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,low_success,Fast Food Rampage
2,1,2,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Zombie Ball.
1,1,9,2017.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,low_success,ADK DAMASHII
3,2,1,2017.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,moderate_success,Towaga
4,4,8,2015.0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,4,high_success,A Pixel Story
2,1,15,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Robot Clash Run - Fun Endless Runner Arcade Game!
3,3,7,2017.0,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,low_success,Golf Zero
1,1,6,2017.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,low_success,WARHAMMER 40K: DEATHWATCH
2,5,9,2017.0,1,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,1,high_success,Cosmic Express
3,8,24,2016.0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,4,high_success,Oxenfree
1,3,7,2017.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,low_success,ACA NEOGEO NEO TURF MASTERS
2,1,4,2017.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Trilogic
2,2,10,2017.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,moderate_success,Postknight
2,1,5,2016.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Royal Mail - The Endless Delivery Race!
2,2,6,2017.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Crash of Cars
5,7,10,2015.0,1,1,0,0,1,1,1,1,1,1,1,1,0,1,1,0,3,moderate_success,Ninja Pizza Girl
1,4,16,2016.0,0,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,4,moderate_success,Berserk and the Band of the Hawk
2,1,7,2017.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,low_success,VOEOL
2,1,6,2017.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Heroes of Andromeda
2,1,7,2017.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Guns of Mercy
2,1,9,2017.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Tiny Bombers
1,6,7,2016.0,0,0,0,1,0,1,1,0,1,1,1,1,0,1,1,0,6,moderate_success,Chime Sharp
2,2,4,2017.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Bit City
2,1,4,2017.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Lumium
3,4,22,2015.0,1,0,1,0,1,1,1,1,1,0,1,1,1,1,0,0,3,high_success,Sunless Sea
3,8,7,2015.0,0,0,0,1,0,1,1,1,1,1,1,1,0,1,1,0,4,high_success,Clouds & Sheep 2
4,2,9,2017.0,1,1,1,0,0,1,0,1,0,0,1,1,0,1,1,0,1,low_success,Temple of spikes
2,1,7,2017.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Guns and Spurs
1,1,5,2017.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,moderate_success,Malicious Fallen
2,2,7,2017.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,low_success,ShooMachi
2,2,6,2016.0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,1,low_success,Mervils: A VR Adventure
4,3,4,2017.0,1,1,1,0,0,1,1,1,0,0,1,1,0,0,0,0,1,low_success,Gunman Taco Truck
3,3,11,2017.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,high_success,Soul Knight
1,7,20,2017.0,0,0,1,0,0,1,1,1,1,1,1,0,1,0,1,0,6,high_success,Night in the Woods
3,4,4,2016.0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,low_success,Dreamals: Dream Quest
2,2,19,2017.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,low_success,DANDY DUNGEON Legend of Brave Yamada
2,1,2,2017.0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Climb! AMiYP
1,2,4,2017.0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,1,0,3,high_success,Psychonauts In The Rhombus Of Ruin
4,2,29,2017.0,1,0,0,1,0,1,0,1,0,0,1,1,1,1,0,0,0,low_success,Idle Tower Defense
4,3,13,2016.0,1,1,0,1,0,1,1,1,0,0,1,1,1,1,0,0,6,low_success,Dashy Square
4,6,18,2013.0,1,0,1,1,0,1,1,0,1,1,1,1,1,1,1,0,2,moderate_success,Toki Tori 2+
2,1,4,2017.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Royal Dungeon
2,1,12,2017.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,low_success,ETU - Expect The Unexpected
1,1,8,2017.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,low_success,Two Tribes Pack: RIVE & Toki Tori 2+
2,5,9,2015.0,0,0,0,0,0,1,1,1,1,0,1,1,0,1,0,0,5,low_success,Militia
2,5,27,2017.0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,2,moderate_success,The Elder Scrolls: Legends
3,8,12,2015.0,1,0,1,0,0,1,1,1,1,1,1,1,1,1,1,0,3,high_success,Typoman
2,2,5,2017.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,moderate_success,Card Thief
5,6,10,2017.0,1,1,0,1,0,1,1,0,1,1,1,1,0,1,0,0,2,low_success,Vaccine
2,2,7,2017.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,OK Golf
2,1,10,2017.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Almost a Hero
4,4,10,2017.0,1,0,0,0,1,1,1,1,0,0,1,1,0,1,0,0,4,low_success,Ticket to Earth
2,2,4,2017.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,moderate_success,KAMI 2
3,2,6,2016.0,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,0,4,low_success,Starry Nights: Helix
5,7,13,2014.0,1,0,0,1,0,1,1,0,0,1,1,1,0,1,0,0,3,high_success,The Jackbox Party Pack
2,1,9,2017.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Gangstar New Orleans: Online Open World Game
4,8,26,2016.0,1,1,1,0,1,1,1,1,1,1,1,1,1,0,1,0,4,high_success,Death Road to Canada
2,1,6,2017.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Clash of Aliens
2,2,8,2017.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Dynasty Warriors: Unleashed
3,2,11,2017.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Meganoid(2017)
2,4,9,2014.0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,1,high_success,Vainglory
2,5,9,2017.0,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,1,low_success,Battle Islands: Commanders
2,1,12,2015.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,moderate_success,"Warhammer 40,000: Freeblade"
2,1,8,2010.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Disc Drivin'
2,3,9,2016.0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,6,low_success,KYURINAGA'S REVENGE
4,8,6,2012.0,1,0,0,1,0,1,1,1,1,1,1,1,0,1,0,0,1,moderate_success,Bridge Constructor
2,1,8,2010.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Disc Drivin' Free
2,1,8,2011.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Disc Drivin' HD
2,2,11,2010.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,low_success,The World of Magic
3,3,9,2015.0,1,1,0,1,0,1,1,0,0,1,1,1,0,1,1,0,1,high_success,Flywrench
2,3,21,2017.0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,8,moderate_success,For Honor
2,2,10,2012.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,12,low_success,Puzzle Craft
4,6,14,2013.0,0,1,0,0,1,1,1,1,1,0,1,1,0,1,0,0,3,moderate_success,Breach & Clear
3,6,10,2014.0,1,1,0,0,0,1,1,0,1,1,1,1,1,1,1,0,3,low_success,iO
2,1,13,2013.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Dungeon Plunder
3,3,5,2011.0,0,1,0,0,0,1,0,1,0,0,1,0,0,0,0,0,2,moderate_success,Death Rally
7,7,18,2013.0,1,1,1,1,1,1,1,1,1,1,1,1,0,0,1,0,3,moderate_success,Monster Loves You!
2,3,9,2013.0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,0,0,0,low_success,Monster Adventures
2,2,7,2014.0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,low_success,Dungeon Quest
3,3,9,2017.0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,1,0,3,low_success,MX Nitro
3,3,9,2016.0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,6,high_success,Ride 2
2,2,10,2012.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Horn
3,3,11,2017.0,1,1,0,0,0,1,0,0,0,1,1,1,0,1,1,0,3,high_success,Semispheres
3,2,5,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Assoluto Racing
2,2,5,2015.0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,low_success,Active Soccer 2
2,2,20,2013.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Survivalcraft
3,6,22,2017.0,0,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,6,high_success,Sniper Elite 4
3,4,19,2016.0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,1,0,0,low_success,War Tortoise
3,3,9,2012.0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,low_success,SHADOWGUN: DeadZone
3,5,11,2016.0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,3,low_success,Toy Odyssey: The Lost and Found
3,3,16,2012.0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,moderate_success,Knights of Pen & Paper
4,6,16,2014.0,1,1,0,0,1,1,1,0,0,1,1,1,1,0,0,0,1,low_success,Vertical Drop Heroes HD
3,2,5,2011.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Zombieville USA 2
1,2,10,2017.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,low_success,8DAYS
2,1,11,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Card Wars - Adventure Time Card Game
4,7,8,2011.0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,5,moderate_success,League of Evil
3,4,4,2016.0,1,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,3,low_success,Nebulous
1,1,14,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low_success,Air Guitar Warrior for Kinect
5,6,13,2014.0,1,0,0,1,0,1,1,1,0,1,1,1,0,1,0,0,4,high_success,Kitty Powers' Matchmaker
2,2,4,2017.0,0,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,high_success,Nioh
4,3,8,2016.0,1,1,1,0,1,1,0,0,0,1,1,1,1,0,0,0,5,low_success,Super GunWorld 2
4,3,3,2015.0,0,1,0,1,0,1,0,1,0,1,1,1,0,0,0,0,3,low_success,THE ONION KNIGHTS
3,5,12,2015.0,1,1,1,0,0,1,0,0,0,1,1,1,1,0,1,0,3,moderate_success,Uncanny Valley
5,5,14,2014.0,0,1,1,1,1,1,0,1,0,1,1,1,0,1,0,0,2,moderate_success,Gems of War
3,1,17,2016.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Stellar Horizon
4,2,4,2016.0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,1,low_success,VR Ping Pong
2,3,5,2015.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,moderate_success,Implosion - Never Lose Hope
3,2,12,2014.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,THE KING OF FIGHTERS-i 2012
3,3,26,2016.0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,5,moderate_success,How to Survive 2
5,2,4,2012.0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Pocket Army
4,5,7,2014.0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,1,0,4,moderate_success,So Many Me
3,3,13,2010.0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,1,moderate_success,Pinball FX2
2,2,13,2016.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,high_success,Clash Royale
1,3,8,2017.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,moderate_success,NARUTO SHIPPUDEN: Ultimate Ninja STORM 4 ROAD TO BORUTO
5,5,5,2013.0,1,1,1,1,0,1,1,1,1,0,1,0,0,0,1,0,3,moderate_success,Nimble Quest
2,1,14,2010.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Rogue Runner
2,1,17,2015.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Hero Emblems
3,13,24,2011.0,1,1,0,0,0,1,1,1,1,1,1,1,1,1,1,0,15,high_success,Terraria
1,2,4,2016.0,0,1,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,moderate_success,DEXED
2,1,5,2012.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,low_success,BattleLand：Warrior vs Monster HD
1,4,20,2017.0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,1,0,9,moderate_success,Digimon World: Next Order
4,3,22,2012.0,1,1,0,0,0,1,0,1,0,0,1,0,0,0,1,0,0,moderate_success,True Skate
2,1,10,2014.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,PlunderNauts
3,2,5,2016.0,1,1,1,0,0,1,0,0,0,1,1,1,0,1,1,0,0,low_success,Divide
2,5,15,2015.0,0,1,1,0,0,1,0,0,0,1,1,1,1,0,0,0,2,moderate_success,King's Quest
1,2,13,2017.0,0,1,0,0,0,1,0,0,0,0,1,1,0,1,0,0,7,moderate_success,Fate/EXTELLA
2,1,12,2010.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Armada - Galactic War Online
2,2,5,2012.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Outwitters
1,1,7,2017.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,low_success,Geki Yaba Runner
2,1,6,2012.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Spellcraft - Collectable Card Game - Best CCG
5,6,10,2014.0,1,1,0,0,0,1,1,0,1,1,1,1,0,1,0,0,2,moderate_success,Kill The Bad Guy
2,1,12,2014.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Siralim (RPG / Roguelike)
2,5,21,2015.0,1,0,1,0,0,1,1,0,1,1,1,1,0,1,1,0,5,high_success,Knee Deep
3,3,15,2013.0,0,1,1,0,1,1,0,1,0,0,1,1,0,0,1,0,3,moderate_success,Deus Ex: The Fall
5,5,4,2017.0,1,1,1,1,0,1,1,1,0,1,1,1,0,0,1,0,1,high_success,Linelight
3,5,10,2015.0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,1,0,4,high_success,Radiation Island
2,2,7,2015.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Pocket Mine 2
2,1,4,2017.0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,low_success,Saban's Mighty Morphin Power Rangers: Mega Battle
4,9,14,2010.0,0,1,1,0,0,1,1,0,0,0,1,0,0,0,1,0,3,high_success,LEGO Harry Potter: Years 1-4
1,5,15,2017.0,0,1,0,0,0,1,0,1,0,1,1,1,1,0,0,0,1,moderate_success,Double Dragon IV
2,2,7,2013.0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,low_success,Meltdown©
5,6,19,2016.0,1,1,1,0,1,1,1,0,0,1,1,1,0,1,1,0,6,moderate_success,EARTHLOCK: Festival of Magic
3,2,1,2010.0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,high_success,Carcassonne (2010)
1,3,7,2017.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,low_success,ACA NEOGEO WORLD HEROES
5,5,26,2014.0,1,0,0,1,0,1,1,1,0,0,1,1,1,1,1,0,0,high_success,Threes!
2,1,5,2011.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Great Little War Game HD Lite
3,2,7,2016.0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,8,low_success,MXGP2 - The Official Motocross Videogame Compact
2,2,9,2011.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Great Little War Game
2,1,9,2011.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Great Little War Game HD
3,2,6,2017.0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,1,low_success,Valentino Rossi The Game Compact
2,8,24,2012.0,0,0,0,0,1,1,1,1,1,1,1,1,0,0,0,0,4,high_success,Baldur's Gate: Enhanced Edition
3,7,10,2011.0,0,0,1,1,0,1,1,1,1,1,1,1,1,1,0,0,4,high_success,Enigmatis: The Ghosts of Maple Creek
2,1,15,2014.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Gems of War – Match 3 RPG
3,6,8,2013.0,1,1,0,0,0,1,1,1,1,0,1,1,1,1,0,0,5,high_success,Kingdom Rush Frontiers
3,4,6,2016.0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,4,low_success,Hunter's Legacy
2,2,16,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Horizon Chase - World Tour
6,4,12,2014.0,1,1,1,1,1,1,1,1,0,0,1,1,1,1,1,0,3,moderate_success,Bardbarian
3,3,20,2017.0,0,1,1,0,1,1,0,0,0,1,1,1,0,1,1,0,8,high_success,Kingdom Hearts HD 2.8 Final Chapter Prologue
2,1,11,2012.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Defender Chronicles II: Heroes of Athelia
1,5,10,2016.0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,9,moderate_success,Moto Racer 4
2,2,12,2014.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,moderate_success,Goblin Sword
2,1,10,2012.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Bladeslinger Ep.1
3,3,7,2014.0,1,1,1,0,0,1,0,0,1,1,1,1,0,0,0,0,4,moderate_success,Pineview Drive
3,2,15,2016.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Rush Rally 2
6,2,30,2012.0,1,0,1,1,1,1,0,1,0,0,1,0,1,0,0,0,0,low_success,Dungeon Story
3,5,24,2017.0,0,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,10,high_success,Resident Evil 7: Biohazard
3,3,26,2016.0,1,1,0,0,0,1,0,0,0,1,1,1,1,1,1,0,3,moderate_success,Subterrain
2,1,7,2016.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Phoenix II
2,3,3,2010.0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,0,0,0,moderate_success,Godville
4,3,9,2012.0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,moderate_success,Battle Academy
2,2,11,2011.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,moderate_success,Call of Duty: Black Ops Zombies
2,3,23,2016.0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,6,high_success,Tales of Berseria
5,2,32,2016.0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,0,0,moderate_success,Lies Of Astaroth
2,1,13,2015.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Order & Chaos 2: 3D MMO RPG Online Game
3,2,11,2013.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,moderate_success,Table Top Racing
1,4,14,2016.0,0,0,1,0,0,1,0,0,0,1,1,1,0,1,1,0,4,high_success,The Turing Test
2,2,8,2011.0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,high_success,Minecraft: Pocket Edition
2,4,26,2015.0,0,1,0,0,1,1,0,0,0,1,1,1,0,1,1,0,8,high_success,Yakuza 0
3,2,10,2010.0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,moderate_success,Monster Dash
2,2,16,2013.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,low_success,Kingdom Rush Frontiers HD
1,1,3,2017.0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,high_success,Gravity Rush 2
2,2,15,2013.0,0,1,1,0,0,1,1,0,0,0,1,1,0,1,0,0,1,moderate_success,République
2,7,28,2015.0,0,0,1,0,0,1,1,1,1,1,1,1,0,1,1,0,4,moderate_success,2064: Read Only Memories
3,5,16,2013.0,0,0,0,0,1,1,0,1,0,1,1,1,1,0,0,0,1,low_success,Battle Islands
2,2,8,2014.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Deep Loot
1,1,2,2016.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,low_success,Atelier Shallie Plus: Alchemists of the Dusk Sea
2,1,12,2011.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Dungeon Hunter 3
5,6,17,2015.0,1,1,0,0,1,1,1,1,0,1,1,1,0,0,1,0,4,moderate_success,Dead Effect 2
2,1,5,2010.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Mega Jump
1,4,4,2016.0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,moderate_success,Fate/EXTELLA: The Umbral Star
3,2,10,2013.0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,moderate_success,Ridiculous Fishing - A Tale of Redemption
3,4,4,2012.0,0,1,0,1,0,1,0,1,0,0,1,0,1,0,0,0,1,moderate_success,Fieldrunners 2
2,1,6,2016.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Lost Portal CCG
2,2,18,2013.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,21,moderate_success,DEAD TRIGGER 2
5,6,10,2012.0,1,1,0,1,0,1,0,1,0,0,1,1,1,1,1,0,1,moderate_success,Sine Mora
3,5,5,2015.0,1,1,1,0,0,1,1,0,1,1,1,1,0,0,0,0,4,low_success,Joe's Diner
2,1,10,2014.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Man at Arms TD: Pocket Edition
2,6,12,2015.0,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,high_success,Alto's Adventure
2,1,19,2011.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Dark Meadow
2,4,14,2016.0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,moderate_success,Battle Ages
3,9,17,2014.0,1,0,1,0,1,1,1,1,1,1,1,1,1,1,1,0,3,moderate_success,Quest of Dungeons
3,4,23,2016.0,1,1,1,0,0,1,1,0,0,1,1,1,0,1,1,0,3,moderate_success,RWBY: Grimm Eclipse
1,6,6,2014.0,0,0,1,0,0,1,0,1,0,1,0,0,0,0,0,0,0,moderate_success,Game of Thrones - Episode 1: Iron from Ice
4,3,32,2010.0,0,0,0,1,1,1,0,1,0,0,1,1,1,0,0,0,0,low_success,Neuroshima Hex
2,1,7,2010.0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Silverfish
2,5,14,2017.0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,1,0,3,low_success,Siegecraft Commander
2,1,20,2011.0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Legendary Wars
2,1,9,2015.0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,low_success,Dungeon Hunter 5 - Multiplayer RPG on iOS
5,2,6,2017.0,1,0,1,1,1,1,0,0,0,0,1,1,0,1,1,0,3,low_success,Supermagical
2,3,10,2014.0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,low_success,Block Fortress: War
2,3,18,2015.0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,1,0,2,moderate_success,Magic Duels
2,4,5,2015.0,1,0,1,0,0,1,1,0,0,1,1,1,0,0,1,0,4,low_success,Sylvio
1,3,6,2017.0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,low_success,ACA NEOGEO FATAL FURY
3,8,12,2013.0,1,0,0,0,0,1,1,1,1,1,1,1,0,0,0,0,3,moderate_success,Space Hulk
3,4,21,2013.0,1,1,1,0,0,1,1,1,0,0,1,1,0,1,0,0,5,moderate_success,Dead Effect
3,2,13,2013.0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,moderate_success,Slayin
4,2,15,2017.0,1,1,0,1,0,1,0,0,0,1,1,0,0,0,1,0,0,low_success,Planet 2000
2,1,5,2010.0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,low_success,RAGE HD
2,1,8,2012.0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,low_success,ZENFORMS: Protectors
1,2,11,2015.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,moderate_success,Need for Speed No Limits
